"Totally love these.  Bought them to put out by the grave of our beloved therapy dog.  If its cloudy, I bring them in the house and put them under a lamp so they will glow for the night.  They are the best ever.  so pretty",positive
"Not as sturdy and I thought it would be - but works !",positive
"ty bro, quick shipped nice..",positive
"Some of the parts were a little torn but don’t have time to return so I just decided to keep",neutral
"These are awesome....",positive
"the urpower 2nd version Essential oil Diffuser Aroma is vary good it works good",positive
"I got this for my senior chihuahua, it has helped him breathe better. I am just using it as a humidifier, not adding any essential oils at all. The lights are also very pretty, and it seconds as a night light for him",positive
"A little pricey for what it is but it serves its purpose",positive
"Fast shipping. It arrived in good shape",positive
"Very nice but it shipped with a broke plastic shelf holder. Had to send back.",positive
"These have worked very well. I have purchased other sets.",positive
"No problems at all.  Works great!!",positive
"Seller was great. Corrected our mistake in mailing address after order was placed! Product is as hoped.",positive
"Awesome Lights. Spend the extra money. You won't be disappointed",positive
"These are beautiful at night!",positive
"Me encanta",positive
A,positive
"This item was not delivered Monday as the tracking indicates.  I can't seem to be able to get any information about where it is.",negative
"Love that it lasts longer than any diffuser I have!",positive
"Works great smaller than expected.",positive
"great item, works well, great price and service",positive
"excellent quality",positive
"No problems!",positive
"Works great.",positive
"Came 2 days sooner than expected.  Works great",positive
"This product is better than any other products that I bought before.  I always have difficult time trying to find the empty frequency without hissing or statics in Los Angeles.  This product was not easy as with others but when the frequency was matched, it produced clear sound. I had it for almost two months and I like it so far.",positive
"This package should include batteries. Otherwise works well. Other stores include batteries for a similar cost.",neutral
"Everything was as expected.",positive
"very nice!",positive
"Love my wireless mouse. Works great and got here earlier than expected. Thank you!",positive
"The left mouse button only ""worked"" 90% of the time (always worked if I pushed hard enough). Exchanged it for another one and it is working well.",positive
"Works great. I should have bought the larger size as this one is just a bit short for my keyboard drawer",positive
"this is the third time i have tried to get a refund and they will not help me",negative
"Can't tell you if the product is as displayed as I never received it. It was stolen in front of my door. Delivery guy did not knock or ring the door bell.",negative
"Nice mouse! Works great!",positive
"It’s Great! Plan to get another one for work! Thank you! Love the the cushioning for my wrist!",positive
"Arrived prior to scheduled date, as ordered",positive
"Works great as advertised. Easier getting this through Amazon than going to a store.",positive
"Works well.",positive
"Using oils to make hand sanitizer. Works very well",positive
"Came before the scheduled date via UPS.  Product looks exactly like photos on website.",positive
"I have reached out several times and gotten no response from seller about package.",negative
"Great quality product. Shipped and arrived quickly",positive
"I love this diffuser! It is above my expectations. Mist is perfect and love how I can control lights",positive
"Great product!!",positive
"fast shipping",positive
"Product as expected",positive
"Fast delivery and product is in very good condition.",positive
"I really loved it I bought another",positive
"The mouse worked great, thanks for the quick response.",positive
"Perfect for home use.",positive
"So pleased",positive
"this mouse works great.",positive
"Item arrived very fast and in great condition.",positive
"Early arrival and great price.",positive
"We love these mice!",positive
"no comment",positive
"Quick processing and shipping. Basic wired mice.  Can't ask for more.",positive
"Great mouse for my laptop.    Much easier than the trackpad.",positive
"The humidifier does not work. I call the seller, she suggested to Amazon and request for a replacement. Nobody picks up the phone on Amazon. I have bad experience.",negative
"Product arrive on time in perfect conditions",positive
"so easy to install and use",positive
"My Wife loved it.",positive
"VERY GOOD ITEM AS DESCRIBED BY SELLER.",positive
"great, thanks.",positive
"Great product.  Works as expected, arrived on time, and was reasonably priced.",positive
"Very nice and comfy",positive
"Arrived quickly and worked as soon as I plugged it in.  And it was very affordable. Can't beat that!",positive
"I bought a wireless mouse last week. It was a defective item. Initially worked from 20-30 minutes, but afterwards not working at all. Not even getting detected on my laptop.",negative
"It’s is what I needed.",positive
"Nice mouse, plug and use, no install required",positive
"Quick shipping and items just as described.",positive
"Nice mouse!",positive
"Great product for use with laptop or convertible tablet.  Owner offers warranty and stays in contact as well.",positive
"I received the keyboard, but not the mouse.  This was supposed to be a combo deal.",negative
"Mouse worked, but keyboard didn't.  Tried all of the trouble shooting i could find.  Sent it back.",negative
"Love this",positive
"Keyboard is feather light, almost too light, but for the price for the combo it's a steal.",positive
"Received on time. Good quality product.",positive
"Just what I ordered and came sooner than promised. Thank you",positive
"Bought this for my husband and he loves it. He doesn’t have to put his phone on speaker and worry. This Bluetooth works so well. He is very pleased with it. A must buy if your car doesn’t have Bluetooth",positive
"It's alright",positive
"Was supposed to be delivered Sat... then Sun.... then Mon.... then Tue.   I'm sure they'll have many more good excuses on Wed and Thu.  Needless to say, we would *NEVER* buy from this company again.  Why do we pay for 2-day Prime delivery and rarely get it????",negative
"Item was as pictured.  Good value.  Free and fast shipping.",positive
"Just what I ordered",positive
"Great item.  As described.",positive
"The shipment was fast.",positive
"Exactly as described! Prime shipping!",positive
"Great Mouse easy to work, just plug in,  excellent design",positive
"I had a small issue with it, contacted the seller, and they sent me another one at no cost.  Great customer service.",positive
"Item as described, very nice action, quick delivery",positive
"I love this absolutely perfect!",positive
"Worked just like they are supposed to!",positive
"Arrived promptly.",positive
"Very simple. No bad experience except having to wait a few extra days.",positive
"Please do not send my order UPS. The last time I ordered this same order it sat in a location here in this State for 3days and then was marked ""Undeliverable"" and it never was attempted to be delivered…..I cannot go through this again.",negative
"The mice were everything they were promised to be, perfectly adequate generic mice that have served their purpose.",positive
"Would get 5 stars if it wasn’t made in china",positive
"just like the one I got for xmas. Now it's time to give to my friends. 😊",positive
"Received on time and in good condition.",positive
"Good value, works well and quick shipping",positive
"What was I expected",positive
"EXCELLENT QUALITY, PRICE & DELIVERY (EVEN GOT A DAY EARLIER THAN EXPECTED!). ALL AROUND PERFECT TRANSACTION AND THANKS SO MUCH!",positive
"Exactly as described",positive
"Ordered two.  One for grandma who i'm a caregiver for and at times prefers to eat in bed when we are sitting her up before exercises.  The other in case someone else is sick.  Plenty of room sturdy and a good buy. Thanks for the product.",positive
"Great product! Easy to use, quiet, works perfectly. Already purchased another as a gift. Night light feature is very pretty.",positive
"Great wireless mouse meets expectations.",positive
"Third mouse purchased. Very good.",positive
"Great mouse! Recommend!",positive
"Just as ordered",positive
"Amazing just as advertised smooth and light easy to handle. I would recommend.",positive
"Free and easy to handle  the lights are great.",positive
"Slow shipping. I guess is the coronavirus so I give 5 stars",positive
Happy,positive
"The product is exactly what my son had in mind when ordering it.",positive
"All different functionality as advertise are not there.",neutral
"Good quality.",positive
"easy to set up and use instantly.  really is quite",positive
"We like it.",positive
"mouse pad is great",positive
"The mouse works well and I love the color",positive
"one arrived not working but a replacement was sent out immediately",positive
"work fine",positive
"Exactly as stated very satisfied",positive
"Super duper",positive
"Fast turn a round and a great product",positive
"Works good and delivered on time.",positive
"I received my item more quickly than expected. It works great!",positive
"Items received as expected and as seen online. Exceeded my expectations and early delivery.",positive
"It is everything it was said to be, I love it so much! The mouse was a little weird to me at first but I got used to it, other than that I’m in love with this keyboard!",positive
"Product description, spot on!  Arrived sooner than expected!",positive
"Got this fairly quickly even during the COVID19 slow down of shipments. Came in very good condition",positive
"I bought 1 and it works great, so I got another 1 and it only worked for 2 days and stopped working!! Help!!!!!!",negative
"Great product! Works really well to give me Bluetooth access in my ancient car. Shipped and delivered quickly",positive
"Good item.  daughter loved it for her chrome book",positive
"Item is better than expected. Like that I can connect it to 3 devices.",positive
"It's more firm than I expected but it still works well and keeps my wrist from aching.",positive
"Great service and product",positive
"Quick, smooth transaction",positive
"Item exactly as described.",positive
"LIke many of you, I now find myself working from home. I borrowed my brother in-laws laptop, but it only had a ""touch pad"" which I rapidly grew to hate. I took a chance on this mouse and absolutely love it. Being a little technically challenged (I couldn't conquer the touch pad...) I was afraid I might have trouble hooking this thing up. I had it up and running in less than a minute. Love it!!!",positive
"The mouse has been working great. It came quickly and in great shape.",positive
"Great product at a great price.",positive
"Mouse wasn’t what I imagined.",positive
"Thank you. Arrived quickly. Works great.",positive
grear,positive
"Perfect size for a smaller room. Just as described.",positive
"Exactly as described.",positive
"Great price and product",positive
"I received this order as scheduled and it was as advertised.",positive
"It was excellent",positive
"Works as advertised.",positive
N/A,positive
👍,positive
"Yes, very good quiet mouse for the price.",positive
"Great mouse, works really good with windows 10",positive
"Great scented oils for diffuser, I love all of the choices of fragrance!!!",positive
"Best purchase ever",positive
"Item arrived well within the expected delivery window (especially considering the virus delays) and was exactly as ordered and expected. Highly recommend this vendor.",positive
"Item received quickly and is as promised. Thank you.",positive
"The seller resolved my issue by sending out a replacement quickly. Great customer service",positive
"Item is as advertised, Prompt delivery",positive
"Working very well",positive
"They Smell great!! I wasn’t sure at first if I would like the smells because they sounded like drag weeds except for the Lavender I knew I would like that because it was my Mom’s favorite flowers she always had a pot full. I‘be bought all VicTsing gaming products not because I’m a gamer cause I’m not, don’t even have a game on my PCs first it was all the lights, then Realize there great!!!",positive
"I returned this item because I purchased a new radio instead.",positive
"great mouse good price",positive
"Fast delivery, good quality",positive
"Quick delivery and the mouse works great.",positive
"Thank you so much for all your help with my missing package!  It just got delivered today, more than a week after tracking said it was delivered (not your fault!)  I really appreciated your attempts to help me handle this situation.",positive
"Delivered on time.",positive
"The item came on time an exactly the way it was advertise",positive
"Item arrived quickly.  I love this mouse.  I would recommend it to anyone!  Thanks!",positive
"All good",positive
"Perfect for my laptop",positive
"Love this mouse! Arrived on time.",positive
"Excellent. Itema arrived in one day and I a'm very happy with it.",positive
"Great product. Perfect for work from home situation.",positive
"it is  in my car.",positive
"It works great and arrived a day early!",positive
"Good price, and excellent delivery time. Thank you.",positive
"Very nice diffuser. It blends in with my furnishings and  fills a large living room with ease. Fast shipping as well.",positive
Thanks,positive
"Does what it says, came on time, looks like picture. No problems so far.",positive
"They plugged in and made contact",positive
"Husband is very happy with the new mouse...Delivery was next day which was awesome!!",positive
"The design sold me and now using it I am sold even more.  Easy to use and clean.",positive
"Fast delivery.  Nice product",positive
"This inexpensive wireless keyboard and mouse do just fine to replace my older keyboard which was getting sticking keys and slow response, etc.  The keys have a natural feel and are relatively quiet.  BTW, I run Linux Mint and it works just fine with that OS.  No complaints and fully satisfied.",positive
"Works well not as well as other I have had great for the price",positive
"The product works great and the pricing is decent.",positive
"Works awesome. I like it. No issues works as it should",positive
"Received upgraded version of this device and it works beautifully. Impressed with how much better the upgraded version is from the last.  Good sound fidelity and no distortion from the radio signal.  I recommend this product.",positive
"Expected purpose of handle on top be used to transport item to sink for refill.",positive
"Very heavy duty. Great price!",positive
"Great mouse for what I need. Small and comfortable in my hand.",positive
"Great mouse! Works great with my laptop!",positive
Beautiful!!,positive
"product arrived in the condition advertised in a timely fashion",positive
Wonderful,positive
"it is a very good product I love it . thank you !!",positive
"Perfect, prompt delivery",positive
"I've had this desktop computer for also two decades and the keyboard started failing, so I ordered this key board to replace it. So far it has performed beautifully and sold at a great price.",positive
"Works very well with my laptop. Comfy when I use the mouse.",positive
"Outstanding support, value, and quality chair. Purchased two. Teenage son very happy with features, look, and feel. We did have two parts damaged during shipping and these folks promptly shipped out new parts. Outstanding!!!",positive
"It’s not working at all, with any computer. A waste of money.",negative
"great product",positive
"Great mousepad. Very pleased with this purchase so far.",positive
"Just as described",positive
"Super great!",positive
"Love the selection.  Will oder again, as needed",positive
"Item as described",positive
"product do not work",negative
"El mouspad llego justo como lo espraba y es hasta cierto punto comodo",positive
"Loving it so far! Looks nice!",positive
"Great seller!",positive
"I got my item on time and as described. Thank you!",positive
"They were prompt",positive
"This is an excellent mouse. I like it a lot. Feels much more comfortable compared to $29 Logitech I bought a year or so ago.",positive
"Just received the mouse I ordered and so far its working great. Haven't had any problems with it.  There is no noise when clicking as description says.",positive
"works good like it",positive
"Arrived right away and as described",positive
"Still trying to get use to mouse but I like it so far.",positive
"Perfect ,cant go wrong ,way cheaper than anywhere for what you get",positive
"Product arrived a day a head of shipping date.Works great no more batteries.",positive
"Installed on Lenovo Ideapad 100 core i5-5200U Broadwell laptop running 10/1809. Included optical disk install did not follow manual instructions.  Disable on-board communication chip required.  Then it worked at 433 mb/s about 10 feet distant from tp-link 5G router.  Cudy similar item installed with no disk required. Cudy windows xp-10 software impressive.  Reason for 4* not 5.",positive
"Please ignore my earlier feedback on South Western Limited as they have already addressed my concern to our satisfaction.",positive
"I love how well it fits in my hand. It’s great!",positive
"Great mouse for this price!  Thanks",positive
"Ordered two weeks ago and my order still has not arrived.",negative
"Very nice keyboard and mouse.. especially considering how much I paid. Received it very fast",positive
"FAST delivery. Highly recommend.",positive
"Said there was a delivery issue.  Ok, fine.  Why not try again?  Anyway, I clicked and ordered again, and now price increase from $10.99 to $16.99.   Seem like a scam.",negative
Works,positive
"works great with my laptop, no issues, No downloads, just plug the wireless piece and ready!!",positive
"I purchased an additional mouse because I really like the  one I previously bought and got it in a different color for another laptop. It only took 1 day for delivery rather than 2, which is really great.",positive
"Very comfortable to use for extended periods of time.",positive
"Good transaction, no complaints, product arrived on time.",positive
"will not work as described",negative
"it says delivered but I did not receive it",negative
"Nice quality and works perfectly!",positive
"Just what I ordered, with very fast delivery.",positive
"Very disappointed about this delivery. They keep going to wrong city. I live in Cleveland heights not parma Ohio. I want amazon can fix that problem.",negative
👋,positive
perfect,positive
A+,positive
"Item arrived on time and as advertised by the seller. Good experience.",positive
"Perfect mouse pad for my laptop mouse decent size&wait perfect for using for home office.",positive
"Excellent little mouse. Love it.",positive
"Arrived on time as advertised",positive
"It was working great at first, but after about a month of everyday use, the scroll wheel stopped working properly. If I scroll slowly it works pretty well. But if I try to scroll faster it gets glitchy and wobbles back and forth in both directions, so that a lot of scrolls don't move the screen at all - it just ends up back where it started. Is there anything you can do to help me with this?",negative
"We ordered this and then when it didn’t work we ordered a replacement. The replacement didn’t work either.",negative
"What was expected and works great!",positive
"Works great with my daughter's laptop.",positive
"As promised! Thank you.",positive
"Quick shipment.",positive
"Product as described",positive
"Great product for the price. I have a gaming setup but I was using randomly objects for a mousepad since I moved. I don’t think anything more expensive will give you anything better in terms of performance.",positive
"Love the ease of refilling",positive
"Great Mouse It is as described by the seller.",positive
"Excellent quality for a very reasonable cost.",positive
"Inserted batteries in the keyboard, keyboard showed low batteries. Tested batteries (they were fine) replaced them in the keyboard, still low battery indicator.",negative
"Quick shipping, well packed, thanks!",positive
"Shipped faster than expected. Lightweight and works well. No issues so far.",positive
"So far so good. This is the second one I purchased. Unfortunately the first one fell apart after a year. Willing to give it another try.",positive
"Received on time, great condition and works great",positive
"Love the wireless aspect and the battery save mode while not in use. Super easy to navigate with and on most any surface.",positive
"I had an issue with the product and VicTsing Direct sent me a replacement right away. Amazon was unwilling to help, but VicTsing Direct went out of their way to make it right.",positive
"It's the balls !!",positive
"The mouse works very well and arrive very quickly.",positive
"I didnt receive my package",negative
"Purchased this 2nd humidifier after experiencing the ease of operation of these. Twist cap (to fill with water) on this particular one was not difficult to remove.",positive
"just what I needed",positive
"Love this mouse",positive
"Nice item.",positive
"Item was as described and delivered a day sooner!",positive
"Product is exactly as described and it arrived quickly.",positive
"Daughter loves it, I will probably get myself one",positive
"The mouse disconnects often. I have tried changing the battery and dpi settings. The right click also sticks. I have had this mouse for 2 days and it is already useless. Would NOT recommend.",negative
"Lefties beware!  I am very left handed and couldn't use this mouse.  It still gets 5 stars because I gave it to my daughter and she loves it!  The price was pretty good too!",positive
"love this mouse, fast shipping too!!",positive
"I love this keyboard! It's so cute!",positive
"Love these. I will buy it again and again",positive
"They keyboard wrist rest pad and the mouse wrist rest pad are great and do the job. My wrist hasn't been hurting since I started using it. Definitely worth the investment.",positive
"Very good!",positive
"Good mouse works nicely,",positive
"I never received this package and cant find an option to get refunded without returning the item. So now I have to purchase this item again with a different seller.",negative
"Awesome buy. I never knew these things existed until a friend told me about it.",positive
"Thin so doesn't irritate my wrist when using the mouse.  Nice looking and stays in place on the desk.  Really like this product.  Delivery was very prompt.",positive
"Arrived sooner than expected, good quality and vibrant colors. I would definitely order again and recommend this product. Mouse moves smoothly across mousepad. Very pleased with this mousepad.",positive
"Thank You !!!",positive
"AMAZINGLY FAST SHIPPING!!",positive
"order, received it in a timely manner, and exactly what it said it was and what I wanted.",positive
"Work wonders.",positive
"Very comfy!",positive
"So far so good. I just got it so i don’t want to brag about it. But so far it is doing what it says. The oils smell lovely too.",positive
"This is the second VicTsing mouse I've bought (the first one still works just fine), and I am happy with both of them. VicTsing does a good job delivering excellent products for a very low price.",positive
"It is a nice mouse, however I'm a older man and have issues using it.",positive
"Good value for the price.",positive
"PRODUCT WAS IN GOOD SHAPE PACKAGED WELL!! SHIPPED SUPER FAST! PRODUCT WAS OF GOOD QUALITY AS WELL. HIGHLY RECOMMEND!!",positive
"Arrived a day early",positive
good！,positive
"Good quality",positive
"no on and off button, that bothers me personally. Other than that it is a great mouse.",positive
"Arrived earlier than anticipated in great condition. Works well.",positive
"Fast delivery.  Item as described by seller and was a good price.  Good product.",positive
"Works perfectly to break up any congestion",positive
"It’s pretty neat",positive
"Product delivered on time. Product compliant with specifications.",positive
"Really nice, bought it for my daughter to use and she really likes it. Works well.",positive
"I love this. I've had it on my desk for over a month now and have had no issues with curling or coming apart.",positive
"Thanks for your message.  Indeed, 48 hours after I contacted the USPS, explaining my precarious health/age status, I succeeded in persuading them to RE-DELIVER the package, which, I'm relieved to say, I have just received at home.   Best Regards, Amadeu Macedo",positive
Good.,positive
"Great product and great seller",positive
"I bought to my husband and he likes it.",positive
"I bought this mouse to use while I work from home during the COVID-19 pandemic. My laptop works great but I have a lot to do on it and using a mouse lets me work faster and it doesn't hurt my hand quite as much since I have carpel tunnel. Definitely recommend",positive
"Great product.  Worked great for gaming",positive
"this is a great machine.  it runs quiet and has a large capacity for water...nice!",positive
"Works like described. My first one. I like all the oils that came with it.",positive
"Not as potent in aroma as doterra, but for the money whose complaining.",positive
"Very nice flavor",positive
"good price",positive
"Wonderful comfortable mouse just the thing that I have been looking for Thanks! Also Super Fast Service!",positive
"Works great with my new laptop, easy to get started.",positive
"Item was just as described and delivered promptly.",positive
"Easy to clean, very quiet, doesn’t take up too much room on my sons dresser.. just what we were looking for!",positive
"Very pleased",positive
"Thank you Excellent quality !!!",positive
"Very nice mouse, very comfortable to use.",positive
"Best speaker I have ever had although I listen to audio books and the Bluetooth skips faintly every couple of mins",positive
"Excellent mouse for my surface pro.  Great product. Would buy again!",positive
"arrived earlier than expected and just what I needed.",positive
"Good product, fast shipping, Thank you.",positive
"what I needed   +1, when I needed",positive
"Great item",positive
"Item arrived in timely way, but only one item was in the box.  The small wrist support was missing-- only the long support was in the box.  Disappointing.  We returned this item.",negative
"love the color, matches my laptop perfectly.",positive
"Very nice, item and fast shipping.  Great service.",positive
"very nice, high quality",positive
"can someone get me a driver for windows 7 for this item it wont work
thanks",positive
"Great !",positive
"Love this!  What an amazing difference in the high altitude air.  No more bloody noses!  I'm going to buy a second one.",positive
"no issues - item as expected",positive
"Works great! Large stream of fragrant flow. Largest flow I've seen on any diffuser. Will purchase another.",positive
"no problems glad i bought it",positive
"Love it!  Very quiet when pressing the button. Great price!",positive
"Love this!  Previously we ran both a humidifier and an essential oil diffuser.  Now I only have to use one device, which is great, because our space is pretty limited.  Also, with a 5 liter capacity, I only have to fill this once even 4-5 days.  Hope it holds up in the long term",positive
"Awesome item",positive
"Product arrived on time and as described. If I hadn't found two mice in some moving boxes, I would have kept these. But I didn't need more mice, so I returned them.",positive
"As described and shipped fast",positive
"The mouse does not work. I'm able to use the buttons to click and use the wheel to scroll but the arrow icon does not move when you move the mouse. Please advise, thank you.",positive
"Good seller, no problems. Received item sooner than expected. Would recommend seller. Good product",positive
"Excellent product. Thank you!",positive
"I received K9 Natural dog food instead of the mouse.  Amazon provided a refund and let me keep the dog food as an apology for the inconvenience.  I don't have a dog though.",negative
"great price",positive
"Good deal!",positive
"Works great! Arrived very quickly.",positive
"Great product. Works really well; very comfortable. Well worth the low cost. Great purchase!",positive
"Great product for the money.",positive
"Really happy with this product.",positive
"Great mouse pad with good quality. Bought one for home and ended up buying one for work also",positive
"The mouse works. Little bit lighter that I expected but it’s for my son who has no issues with it. So it works for us. Would buy again if the adapter gets lost, which I’m sure it will.",positive
"He really likes it.  Clever idea for a coffee fanatic.",positive
"I have only used this 3 times and the fully charged battery does not last even close to 6 hours.  I am very disappointed with that aspect as it was the most important feature to me.  The size and sound is very nice but not being able to use it for longer than 1.5 hours is a big issue.   Is it possible I received one with a defective battery?",neutral
"Product as described.",positive
"Works great and arrived early",positive
"Quick shipping, nice ergonomically correct mouse.",positive
"Excelente para mi trabajo diario, he usado por mucho tiempo otro tipo y me dolía la mano al final del día pero con este me he sentido muy bien te lo recomiendo, y trabajo demasiado con el mouse, así que se lo que te digo acerca del dolor en las manos, pero este tengo dos meses usándolo diario y es buenísimo.",positive
"Fast shipping. Package arrived intact. Product as described.",positive
"Working great just what I needed",positive
"It is great. Wish they had one about 20"" long. My husband wants this one from me when I find a smaller pretty one I like!",positive
"Works great.  Put a battery in and plugged it in my laptop and it worked right away.  It's easy to unplug and plug back in without problems.  I'm buying another one for my daughter so we don't have to share. :)",positive
"Great product; fast service (came before the estimated date)",positive
"This item worked well for about a week and a half, and then it just stopped working. I switching out the batteries multiple times, as well as connecting it to different PCs/laptops but it no longer worked.",negative
"I bought this and after 2 days it stopped working.  I bought another one, assuming it was a fluke.  The second one (as it is very highly rated) did the same thing.  Now due to COVID-19 my return window is closed.  Now I'm stuck with a broken mouse AND out the money.  Buyer beware.",negative
"This item was never delivered.  Although it says handed to a resident - was it delivered to the door or just handed to someone? because I did not receive",negative
"Easy to use and works perfectly.",positive
"Perfect!! Love this mouse!!!",positive
"Timely & exactly as described.",positive
"Arrived ahead of schedule. Works perfectly, easier to install than expected. The sleep mode is the only thing you need to remember if you’re not used to it.  Appreciate follow up email to make sure it was working well.",positive
"Works great looks cool too",positive
"Good keyboard/mouse for the price - easy to configure. And great quick shipping.",positive
"Didn't receive mouse pad",negative
"Easy to install and comfortable to navigate.",positive
"Comfortable. I love the fact that it turns off when not in use.",positive
"No problems",positive
"Great experience with this seller. The product arrived quickly and it is of excellent quality. Thanks for a great service!",positive
"Been using mice since they first came out and I judge this Victsing MM057 as one of the best I've owned. It shuts off automatically when not in use for a while and just click any button and boom, it goes back on.",positive
"Nice item for living room decor love the oils leave house smelling great!",positive
"Super fast shipping and I'm really happy with the product!",positive
"Easy to set up and works great. It took less than 5 minutes to set up.  I was able to use an energizer rechargeable battery and it fit well. Some reviews said rechargeable batteries would fit. The price was excellent and I am 100% satisfied with this purchase.",positive
"Great - thank you",positive
"Love this mouse! Very ergonomic.",positive
"We received the products and got them very quickly.",positive
"as described",positive
"Very easy process, came as it said it would.",positive
"arrived as described and when expected",positive
"Mouse works perfectly!",positive
"This was delivered a day earlier than expected and is working well",positive
"Great mouse, works perfectly with my MacBook pro!",positive
"Super fast shipping! Works great!",positive
"Cheap product. Don’t wait your time on it. It worked for 2 min than stopped working.",negative
"Item exactly as described.  Fast delivery.  Works great!",positive
"Second one bought.  Unfortunately I loss my USB connector and had to order another one.  Excellent connection as usual.",positive
"Works really well.",positive
"Item arrived as expected, no issues.",positive
"I like them so much I got 2",positive
"Ofrecen servicio al cliente de excelencia, devoluciones aceptadas de inmediato. El articulo, tenia problemas funcionales...",positive
"I just noticed they are shipped from China,  where is the main source of Corona virus, so if i get contaminated with the items came from China then who is going to take responsibility.  I'm a nurse if i get sick , then it will affect my job,since my responsibility is helping patients who need more help from nurses during this pandemic problem. 
So I want my full refund now.
Thank you",negative
"Seller is very responsive and works hard to ensure all customers are satisfied with the product. This seller continued to communicate with me until he knew for certain that my issues were resolved. Really appreciate this level of service.",positive
"Received my package today, the color is very poor quality and feels very cheap.
Also there was  a damage on the scroll control on the mouse so its really feels uncomfortable when I am trying to scroll.
Very cheap material.",negative
"This is a great mouse pad for resolving my wrist pain.",positive
"Great item. I couldn't believe the price and worried but this mouse is amazing. Plug and play with zero setup...I went to work immediately.",positive
"Great product.  This is the second one that I bought!",positive
"Yes, it came in 2 large boxes but there was/is cocoa everywhere - in and out of the boxes.",positive
"Keyboard and mouse work wonderfully.",positive
"My wife loves this mouse that only needs 1 AA battery",positive
"As advertised!  Works well!",positive
"Fast shipping, it got here days in advance! Great item!",positive
"Fast ship during difficult times.    I bit heavy for my liking but I will get used to it.",positive
"The item works perfectly. I am actually using it right now. It survived the shipping intact and arrived relatively quickly.  The seller sent it out quickly as well.",positive
"Works great!!  Thanks",positive
"I ordered in the afternoon and got it the next afternoon! Super quick!! Thank you. Also dont freak out the USB that goes into your computer is attached to the back of the mouse! :]",positive
"Mouse works great!",positive
"Arrived promptly and as described",positive
"Product is sturdy and works well or an fm transmitter. Small but useful with 2 charge ports in the front. Not bulky like others",positive
"came fast and in good condition",positive
"this is my 1st time using this mouse, and i am totally satisfied with it. works great. no problems at all",positive
"Excellent. Thank you",positive
"Had to start working from home and this was a tremendous help....beats the magazine I was using.",positive
"Great seller.",positive
"Couldn't be better.",positive
"It is perfect",positive
"great seller",positive
"Product was exactly as described and fit my needs.",positive
"Works very well and was easy to install",positive
"Excelente servicio.",positive
"This is the 5th one of these I have bought.  They work great!
Always arrives on time and as described.",positive
"Arrived a day sooner. Exactly what I needed working from home.",positive
"not thick enough",positive
"I Like it,",positive
"Very good",positive
"Works well so far. Day 2.",positive
Perfect!,positive
"Perfect transaction",positive
"Wireless mouse, works as described.",positive
"Great mouse that meets my needs.",positive
"The area where your thumb goes is a bit shallow.  When reaching for the mouse my thumb hits the back button every so often.  But I'm sure I've got all the gray matter and patience it takes to develop a new habit that eliminates this nit-picky gripe.",positive
"Everything normal.",positive
"Looks and works great!!!",positive
"Some static here and there but still good product",positive
"Arrived quickly and as advertised.",positive
"Easy to install, works great and came earlier than expected.",positive
"Works really well and super easy installation.  It also came quicker than expected.",positive
"So far this is a nice keyboard and mouse for the price. Only day 2 of using but works great at this point. Will update if issues arise in the future.",positive
"Good stuff",positive
"Great mouse for use with our laptop. I have big hands and it fits just fine for me.",positive
"Great product.  Great Seller",positive
"On time and works great.",positive
"Tha Best When Ya Shop Here With Them ThiAs Place That Only HaS This 3RD Generation VTIN K1 WATER RESISTANT BLUETOOTH SPEAKER",positive
"Outstanding service!",positive
"Yes I have received my package. Thank you",positive
"Great Product!!!",positive
"Item arrived as expect",positive
"A great mouse.  I have 3 of them.",positive
"Hello...Our mouse has quit working....Can we return it ?  Or will you provide a replacement.   My grandson really liked this mouse but it just quit working...long before it's time I would think.   We have only been using the mouse for about six weeks.. Thank you !",negative
"Great working mouse 👍",positive
"Item arrived on time. Works well. A very nice mouse.",positive
intergalactic,positive
"Bought this for my daughter's laptop. It's durable and does the job!",positive
"This is a good as some of the higher-priced name-brand mice.",positive
"I am so enjoying the oils with my diffuser. Using Tea tree oil now, smells really nice. :) <3",positive
"Nice mouse pad",positive
"Well wrapped up and right on schedule.",positive
"scroller gets a lil sqeeky. ty!",positive
"Beautiful, smooth, silent clicks, and works flawlessly :)",positive
"Exactly as described. Good value. Arrived early. Great transaction.",positive
"Nice product.",positive
"This keyboard & mouse is exactly what I’ve been looking for. Perfect for at home, on the go or at work. Highly recommend!",positive
"Hello, 
This humidifier has only been used consistently for about 4 weeks. It is starting to make a really loud, whirring sound. It appears to be malfunctioning. It will go away sometimes if I unplug the unit and then plug it in a few times. But it's getting worse and harder to make the noise stop. Can you please let me know what to do about it? Or can I get a replacement? Thank you, Nicole",negative
"Bought 2 of these for my daughters and they loved them perfect size for them and the variety of oils was great too.",positive
"Great mouse, very comfortable.  Plug and play, nothing to install at all.  Works perfect with my laptop!",positive
"This mouse does not work (light does not turn on when batteries are inserted).",negative
"Fast shipping. I live the gripping on the bottom of the pad!",positive
"I purchased this diffuser for my friend while I was on vacation at his house to replace the plug-in he had and smelled terribly to my opinion and he was amazed and I was too by the power of the diffuser and the nice thing was that there was already a choice of oils with the diffuser which made it easy to try and see which oil he preferred.",positive
"Quick to ship.",positive
"Love this little pot. I use it for medicinal measures. Perfect size for that purpose.",positive
"Gave it as a gift and she loves it",positive
